r_datetime,url,title,citation,snippet
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,CD44 engagement enhances acute myeloid leukemia cell adhesion to the bone marrow microenvironment by increasing VLA-4 avidity.,Haematologica. 2020 Jul 2:haematol.2019.231944. doi: 10.3324/haematol.2019.231944. Online ahead of print.,CD44-induced VLA-4 activation could be inhibited by the Src family kinase inhibitor PP2 and the multikinase inhibitor midostaurin. ...
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,ATR-CHK1 pathway as a therapeutic target for acute and chronic leukemias.,Cancer Treat Rev. 2020 Aug;88:102026. doi: 10.1016/j.ctrv.2020.102026. Epub 2020 May 16.,"Targeted drugs already changed the clinical practice in treatment of leukemias, such as imatinib (BCR/ABL inhibitor) in chronic myeloid leukemia (CML) and acute lymphoblastic leukemia (ALL), ibrutinib (Bruton's tyrosine kinase inhibitor) in chronic lymphocytic leukemia (CL …"
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,Combination treatment with CPX-351 and midostaurin in patients with secondary acute myeloid leukaemia that are FLT3 mutated: three cases and review of literature.,Br J Haematol. 2020 Aug;190(3):467-470. doi: 10.1111/bjh.16800. Epub 2020 Jun 21.,
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,Fentanyl inhibits acute myeloid leukemia differentiated cells and committed progenitors via opioid receptor-independent suppression of Ras and STAT5 pathways.,Fundam Clin Pharmacol. 2020 Jun 21. doi: 10.1111/fcp.12581. Online ahead of print.,Fentanyl significantly augmented the efficacy of cytarabine but not midostaurin in AML differentiated cells and committed progenitors. ...
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,Cotargeting of XPO1 Enhances the Antileukemic Activity of Midostaurin and Gilteritinib in Acute Myeloid Leukemia.,Cancers (Basel). 2020 Jun 14;12(6):1574. doi: 10.3390/cancers12061574.,"The FLT3-ITD mutation is targetable with approved FLT3 small molecule inhibitors, including midostaurin and gilteritinib. However, outside of patients receiving allogeneic transplant, most patients fail to respond or relapse, suggesting alternative approaches of therapy wi …"
2020-09-23T05:53:50Z,https://pubmed.ncbi.nlm.nih.gov/?term=MIDOSTAURIN&sort=date&size=20,Antifungal prophylaxis and novel drugs in acute myeloid leukemia: the midostaurin and posaconazole dilemma.,Ann Hematol. 2020 Jul;99(7):1429-1440. doi: 10.1007/s00277-020-04107-1. Epub 2020 Jun 8.,Midostaurin is a novel agent for FLT3-TKD/-ITD(mut)-acute myeloid leukemia (AML) and metabolized via cytochrome P450 3A4 (CYP3A4). ...Concomitant administration of both drugs leads to elevated midostaurin exposure. Both drugs improve overall survival at low numbers …
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,First report of Godronia cassandrae as a major cranberry fruit rot pathogen in Eastern Canada.,Plant Dis. 2020 Sep 15. doi: 10.1094/PDIS-06-20-1193-PDN. Online ahead of print.,"., 2003), it was supposed to amplify with the molecular tool developed from the strain DAOM C216021 (AAFC, Ottawa, ON) identified in 1993 on Vaccinium angustifolium as G. cassandrae. ..."
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Comparative analysis of cadmium uptake and distribution in contrasting canadian flax cultivars.,BMC Res Notes. 2020 Sep 7;13(1):424. doi: 10.1186/s13104-020-05265-1.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Fungal endophyte diversity in table grape berries.,Can J Microbiol. 2020 Aug 11. doi: 10.1139/cjm-2020-0293. Online ahead of print.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,In vitro ruminal fermentation of Fenugreek (Trigonella foenum-graecum L.) produced less methane than that of alfalfa (Medicago sativa).,Asian-Australas J Anim Sci. 2020 May 12. doi: 10.5713/ajas.20.0114. Online ahead of print.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Editorial: Why Livestock Genomics for Developing Countries Offers Opportunities for Success.,Front Genet. 2020 Jun 26;11:626. doi: 10.3389/fgene.2020.00626. eCollection 2020.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Mapping of Major Fusarium Head Blight Resistance from Canadian Wheat cv. AAC Tenacious.,Int J Mol Sci. 2020 Jun 24;21(12):4497. doi: 10.3390/ijms21124497.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Destigmatizing Carbohydrate with Food Labeling: The Use of Non-Mandatory Labelling to Highlight Quality Carbohydrate Foods.,Nutrients. 2020 Jun 9;12(6):1725. doi: 10.3390/nu12061725.,"The existing labelling frameworks discussed here align with established measures of carbohydrate quality, such as 1. dietary fibre nutrient content claims and associated dietary fibre-based health claims; 2. the presence of whole carbohydrate foods and ingredients that are …"
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Local White Matter Fiber Clustering Differentiates Parkinson's Disease Diagnoses.,Neuroscience. 2020 May 21;435:146-160. doi: 10.1016/j.neuroscience.2020.03.049. Epub 2020 Apr 6.,Automatically annotated fibre clustering (AAFC) is a novel clustering method based on diffusion magnetic resonance imaging (dMRI) tractography that enables highly robust reconstruction of white matter tracts that are composed of corresponding clusters. ...We applied AAF …
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Effect of fructose and its epimers on postprandial carbohydrate metabolism: A systematic review and meta-analysis.,Clin Nutr. 2020 Mar 10:S0261-5614(20)30104-7. doi: 10.1016/j.clnu.2020.03.002. Online ahead of print.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Structural genome analysis in cultivated potato taxa.,Theor Appl Genet. 2020 Mar;133(3):951-966. doi: 10.1007/s00122-019-03519-6. Epub 2019 Dec 31.,"Further, the auxin-induced SAUR genes (involved in abiotic stress), disease resistance genes and the 2-oxoglutarate/Fe(II)-dependent oxygenase superfamily proteins, among others, had increased copy numbers in these sequenced genomes relative to the references...."
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Establishment and validation of cell pools using primary muscle cells derived from satellite cells of pig skeletal muscle.,In Vitro Cell Dev Biol Anim. 2020 Mar;56(3):193-199. doi: 10.1007/s11626-019-00428-2. Epub 2019 Dec 23.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Spontaneous Mutations in the Nitrate Reductase Gene napC Drive the Emergence of Eco-friendly Low-N(2)O-Emitting Alfalfa Rhizobia in Regions with Different Climates.,Microb Ecol. 2020 May;79(4):1044-1053. doi: 10.1007/s00248-019-01473-w. Epub 2019 Dec 11.,"., Sinorhizobium meliloti B399), which are closely related to the denitrifier model strain Sinorhizobium meliloti 1021, have conserved nitrate, nitrite, and nitric oxide reductases associated with the production of the greenhouse gas nitrous oxide (N(2)O) from nitrate but …"
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Discerning the effects of phosphate status on the metabolism of hybrid poplar.,Tree Physiol. 2020 Feb 20;40(2):158-169. doi: 10.1093/treephys/tpz114.,"During senescence, the hybrid poplar Tristis had higher sulfate and organic acid resorption, while hybrid willow, AAFC-5, had higher phosphate resorption proficiencies, suggesting differing anion remobilization mechanisms. ..."
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,New Syrphidae (Diptera) of North-eastern North America.,Biodivers Data J. 2019 Sep 3;7:e36673. doi: 10.3897/BDJ.7.e36673. eCollection 2019.,
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Dietary Patterns and Cardiometabolic Outcomes in Diabetes: A Summary of Systematic Reviews and Meta-Analyses.,Nutrients. 2019 Sep 13;11(9):2209. doi: 10.3390/nu11092209.,"The Portfolio dietary pattern improved cardiometabolic risk factors and reduced estimated 10-year coronary heart disease (CHD) risk by 13% (-1.34% (95%CI, -2.19 to -0.49)). ..."
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Identification of Primary Antimicrobial Resistance Drivers in Agricultural Nontyphoidal Salmonella enterica Serovars by Using Machine Learning.,mSystems. 2019 Aug 6;4(4):e00211-19. doi: 10.1128/mSystems.00211-19.,"With our research representing one of the largest studies of a diverse set of NTS isolates from broiler chicken, we can thus confirm that the AmpC-like CMY-2 β-lactamase is a primary driver of β-lactam resistance and that the phosphotransferases APH(6)-Id and APH(3″-Ib) ar …"
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,Dueling KRASG12C Inhibitors Achieve Responses.,Cancer Discov. 2020 Jan;10(1):10. doi: 10.1158/2159-8290.CD-ND2019-012. Epub 2019 Dec 10.,"Clinical trials of two KRAS(G12C) inhibitors, MRTX849 and AMG 510, have shown robust efficacy in phase I trials including patients with non-small cell lung cancer. ..."
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Dietary Glycemic Index and Load and the Risk of Type 2 Diabetes: Assessment of Causal Relations.,Nutrients. 2019 Jun 25;11(6):1436. doi: 10.3390/nu11061436.,"While dietary factors are important modifiable risk factors for type 2 diabetes (T2D), the causal role of carbohydrate quality in nutrition remains controversial. ...Here, the results of our recent meta-analyses of prospective cohort studies of 4 to 26-y follow-up are inte …"
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Soil respiration response to alterations in precipitation and nitrogen addition in a desert steppe in northern China.,Sci Total Environ. 2019 Oct 20;688:231-242. doi: 10.1016/j.scitotenv.2019.05.419. Epub 2019 Jun 1.,"There was a significant increase in soil respiration under N addition at 11.5%. Statistical assessment of their interactions demonstrated that N supplementation strengthened the stimulation of soil respiration under increased precipitation, whereas decreased precipitation …"
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Dietary Glycemic Index and Load and the Risk of Type 2 Diabetes: A Systematic Review and Updated Meta-Analyses of Prospective Cohort Studies.,Nutrients. 2019 Jun 5;11(6):1280. doi: 10.3390/nu11061280.,"Published meta-analyses indicate significant but inconsistent incident type-2 diabetes(T2D)-dietary glycemic index (GI) and glycemic load (GL) risk ratios or risk relations (RR). ...Thecombined T2D-GI RR was 1.27 (1.15-1.40) (p < 0.001, n = 10 studies) per 10 units GI, …"
2020-09-23T05:53:54Z,https://pubmed.ncbi.nlm.nih.gov/?term=AAFC&sort=date&size=20,Effects of wild blueberry (Vaccinium angustifolium) pomace feeding on gut microbiota and blood metabolites in free-range pastured broiler chickens.,Poult Sci. 2019 Sep 1;98(9):3739-3755. doi: 10.3382/ps/pez062.,"Slow-growing broiler chickens were reared on pasture up to 64 D for sampling after 2 wk of treatment during brooding with 0, 1, and 2% LBBP in feed. ..."
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Pharmacological depletion of serotonin and norepinephrine with para-chlorophenylalanine and alpha-methyl-p-tyrosine reverses the antidepressant-like effects of adolescent caffeine exposure in the male rat.,Behav Pharmacol. 2020 Sep 3. doi: 10.1097/FBP.0000000000000588. Online ahead of print.,"Caffeine-treated adolescent male rats were exposed to caffeine (0.25 g/L) in their drinking water beginning on P28. A-methyl-p-tyrosine, para-chlorophenylalanine, or saline were administered prior to light-dark, open field, and forced swim testing beginning on P45. ..."
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,"p28 Bacterial Peptide, as an Anticancer Agent.",Front Oncol. 2020 Aug 6;10:1303. doi: 10.3389/fonc.2020.01303. eCollection 2020.,"The peptide, p28, is a post-translational, multi-target anticancer agent that preferentially enters a wide variety of solid tumor cells. ...Here, we review the current basic and clinical evidence suggesting the potential of p28 as a cancer therapeutic peptide...."
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Interleukin-27 Functional Duality Balances Leishmania Infectivity and Pathogenesis.,Front Immunol. 2020 Aug 7;11:1573. doi: 10.3389/fimmu.2020.01573. eCollection 2020.,
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Electrowetting-on-dielectric characteristics of ZnO nanorods.,Sci Rep. 2020 Aug 25;10(1):14194. doi: 10.1038/s41598-020-71017-7.,
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Targeting IL-27 and/or IL-10 in Experimental Murine Visceral Leishmaniasis.,Am J Trop Med Hyg. 2020 Aug 17. doi: 10.4269/ajtmh.20-0531. Online ahead of print.,"In C57BL/6 wild-type mice with established liver infection, a single injection of anti-IL-27 p28 or anti-IL-10R monoclonal antibody enhanced granuloma assembly, enabled macrophage activation, and induced comparable parasite killing (49-56%). However, anti-IL-27 p28 …"
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Distinct Phases of Postnatal Skeletal Muscle Growth Govern the Progressive Establishment of Muscle Stem Cell Quiescence.,Stem Cell Reports. 2020 Sep 8;15(3):597-611. doi: 10.1016/j.stemcr.2020.07.011. Epub 2020 Aug 6.,"We identified two distinct peaks of myogenic differentiation between P7-P10 and P21-P28, and showed that the quiescent MuSC pool is established between 7 and 8 weeks of age. ..."
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,IL-27 Rα+ cells promoted allorejection via enhancing STAT1/3/5 phosphorylation.,J Cell Mol Med. 2020 Aug 6. doi: 10.1111/jcmm.15700. Online ahead of print.,"IL-27Rα(+) spleen cells accelerated allograft rejection in vivo. rIL-27 significantly promoted proliferation, inhibited apoptosis and increased STAT1/3/5 phosphorylation of alloreactive splenocytes, and these effects of rIL-27 could be almost totally blocked by JAK/ STAT inhibito …"
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Multiple Ehrlichia chaffeensis Genes Critical for Its Persistent Infection in a Vertebrate Host Are Identified by Random Mutagenesis Coupled with In Vivo Infection Assessment.,Infect Immun. 2020 Sep 18;88(10):e00316-20. doi: 10.1128/IAI.00316-20. Print 2020 Sep 18.,"., two 28-kDa outer membrane proteins (P28/OMP) and a 120-kDa surface protein, were also recognized as necessary for the pathogen's obligate intracellular life cycle. ..."
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,"Calcium repletion to rats with calcipenic rickets fails to recover bone quality: A calcipenic ""memory"".",Bone. 2020 Jul 28;141:115562. doi: 10.1016/j.bone.2020.115562. Online ahead of print.,Female SD rats (postnatal 28 days/P28) were rendered calcipenic by feeding calcium deficient (CaD) diet (0.1% Ca) till P70 while control SD rats were fed Ca sufficient diet (0.8% Ca). ...
2020-09-23T05:53:58Z,https://pubmed.ncbi.nlm.nih.gov/?term=P28&sort=date&size=20,Identifying the key regulators that promote cell-cycle activity in the hearts of early neonatal pigs after myocardial injury.,PLoS One. 2020 Jul 30;15(7):e0232963. doi: 10.1371/journal.pone.0232963. eCollection 2020.,"We identified five pathways (mitogen associated protein kinase [MAPK], Hippo, cyclic [cAMP], Janus kinase/signal transducers and activators of transcription [JAK-STAT], and Ras) which were comprehensively upregulated in cardiac tissues collected on day 7 (P7) and/or P28 of …"
